base_ber,base_correct_fraction,complete_recovery,condition_count,cover_stego_psnr,cover_stego_ssim,detail_ber,detail_correct_fraction,method,observation_count,operational_failure_count,pair_id,payload_correct_fraction,peak_memory_bytes,raw_ber,raw_secret_correct_fraction,reconstruction_ncc,reconstruction_psnr,reconstruction_ssim,runtime_seconds,unknown_bit_fraction,valid_base_only_recovery
,,0.0,10,,,,,B2,22,0,coco-000000340894-000000043435,,156693435.73333335,,,,,,,,
0.0,0.1,0.1,10,45.000009005482426,0.9843499562767983,0.0,0.1,C0,22,0,coco-000000340894-000000043435,0.1,156238779.73333335,0.3081948192120886,1.0,1.0,,1.0,2.080269410733308,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9839565693674249,0.0,0.1,C1,22,0,coco-000000340894-000000043435,0.1,156752691.2,0.3067242309767944,1.0,1.0,,1.0,2.013420674299838,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9843372221182,0.0,0.1,C2,22,0,coco-000000340894-000000043435,0.1,156600866.1333333,0.3081432511842658,1.0,1.0,,1.0,2.3838296635000007,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9839685409712985,0.0,0.1,C3,22,0,coco-000000340894-000000043435,0.1,156325341.86666664,0.3079371289800324,1.0,1.0,,1.0,2.218501259266789,0.9,0.1
0.0,0.1,0.1,10,45.00002511919936,0.9839641213560013,0.0,0.1,C3_NP,22,0,coco-000000340894-000000043435,0.1,156181299.2,0.30708835521976374,1.0,1.0,,1.0,2.8794250479998786,0.9,0.1
,,0.1,10,45.93162975139912,0.9938735247007224,,,B1,22,0,coco-000000356248-000000422706,0.7006980895996094,155544098.13333336,0.2993019104003906,0.7006980895996094,0.866262071737275,13.363450869356342,0.28771303093579126,0.006601673232883816,0.0,
,,0.1,10,44.84308708302499,0.9853903892931124,,,B2,22,0,coco-000000356248-000000422706,0.6125178019205728,155884339.2,0.3874821980794271,0.6125178019205728,0.7872158546420429,9.480689135844546,0.141483906568283,0.012720222866846598,0.0,
0.0,0.1,0.1,10,45.000009005482426,0.986667621717055,0.0,0.1,C0,22,0,coco-000000356248-000000422706,0.1,154708377.6,0.3077945673682317,1.0,1.0000000000000002,,1.0,1.9078388524667997,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9866000671059275,0.0,0.1,C1,22,0,coco-000000356248-000000422706,0.1,155482521.6,0.30645499790130115,1.0,1.0000000000000002,,1.0,3.2020809300665256,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9866704940041856,0.0,0.1,C2,22,0,coco-000000356248-000000422706,0.1,155481838.93333334,0.30766115008694606,1.0,1.0000000000000002,,1.0,2.9839471815335252,0.9,0.1
0.0,0.1,0.1,10,45.00002511919936,0.9866227602224388,0.0,0.1,C3,22,0,coco-000000356248-000000422706,0.1,155459857.06666666,0.3065534868381603,1.0,1.0000000000000002,,1.0,1.8271995149668026,0.9,0.1
0.0,0.1,0.1,10,45.00002511919936,0.98659749763028,0.0,0.1,C3_NP,22,0,coco-000000356248-000000422706,0.1,155462997.33333334,0.3069125142411705,1.0,1.0000000000000002,,1.0,1.89620891976665,0.9,0.1
,,0.1,10,46.21798648711537,0.9901893996849644,,,B1,22,0,coco-000000386134-000000169356,0.702496083577474,156064972.8,0.29750391642252605,0.702496083577474,0.875259841214605,13.751626060781385,0.3301826258768887,0.01599722240031648,0.0,
,,0.1,10,44.81052494738173,0.9860834848694978,,,B2,22,0,coco-000000386134-000000169356,0.6067921956380209,156379136.0,0.3932078043619792,0.6067921956380209,0.7881351903618679,9.438591568315259,0.16600193984151965,0.01114843773333026,0.0,
0.0,0.1,0.1,10,45.000009005482426,0.9868141687622385,0.0,0.1,C0,22,0,coco-000000386134-000000169356,0.1,156427468.79999998,0.3085391557234515,1.0,1.0,,1.0,2.4158958350000224,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9867075185253272,0.0,0.1,C1,22,0,coco-000000386134-000000169356,0.1,156599227.73333332,0.3073327037236913,1.0,1.0,,1.0,1.883168756500042,0.9,0.1
0.0,0.1,0.1,10,45.00003317608025,0.986804492423143,0.0,0.1,C2,22,0,coco-000000386134-000000169356,0.1,156281787.73333335,0.30852806260118726,1.0,1.0,,1.0,1.898237782333187,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9867134867450973,0.0,0.1,C3,22,0,coco-000000386134-000000169356,0.1,156193314.13333336,0.30731561431912213,1.0,1.0,,1.0,2.5201860847331767,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9867069467468674,0.0,0.1,C3_NP,22,0,coco-000000386134-000000169356,0.1,156304452.26666668,0.30755696468189725,1.0,1.0,,1.0,2.3236375674328884,0.9,0.1
,,0.1,10,45.47037910462384,0.996363930506994,,,B1,22,0,coco-000000388056-000000329456,0.7009086608886719,155843515.73333332,0.2990913391113281,0.7009086608886719,0.8178766072017465,12.253782825809218,0.3165038361697263,0.007530623200121529,0.0,
,,0.0,10,,,,,B2,22,0,coco-000000388056-000000329456,,156010769.06666666,,,,,,,,
0.0,0.1,0.1,10,45.00000094864638,0.9906741587319117,0.0,0.1,C0,22,0,coco-000000388056-000000329456,0.1,156174472.53333333,0.308983780056365,1.0,1.0,,1.0,2.1558601869002816,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9907942042327742,0.0,0.1,C1,22,0,coco-000000388056-000000329456,0.1,156209015.4666667,0.3078326437608682,1.0,1.0,,1.0,3.2310564943666877,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9906849234560738,0.0,0.1,C2,22,0,coco-000000388056-000000329456,0.1,156670634.66666666,0.3090214067278288,1.0,1.0,,1.0,2.5584699424665205,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9907954375069462,0.0,0.1,C3,22,0,coco-000000388056-000000329456,0.1,157061529.6,0.30747886310487493,1.0,1.0,,1.0,1.837850188033432,0.9,0.1
0.0,0.1,0.1,10,45.00002511919936,0.9908118085433492,0.0,0.1,C3_NP,22,0,coco-000000388056-000000329456,0.1,156323703.46666667,0.3080579540684775,1.0,1.0,,1.0,2.0123513131999666,0.9,0.1
,,0.1,10,45.398432384959406,0.9856729009989558,,,B1,22,0,coco-000000392722-000000213547,0.7100669860839843,152746530.13333336,0.2899330139160156,0.7100669860839843,0.8129297037756935,12.80186980249578,0.3411612659197541,0.010872271033258584,0.0,
,,0.1,10,44.82562212354638,0.9854323375384494,,,B2,22,0,coco-000000392722-000000213547,0.6173088073730468,153346047.99999997,0.3826911926269531,0.6173088073730468,0.7150875611105987,8.910097112174462,0.170973432354366,0.014149423366749639,0.0,
0.0,0.1,0.1,10,45.00001706233342,0.9860261836546782,0.0,0.1,C0,22,0,coco-000000392722-000000213547,0.1,153207193.6,0.3104584157822151,1.0,1.0,,1.0,2.0447755479334475,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9857082886155666,0.0,0.1,C1,22,0,coco-000000392722-000000213547,0.1,152647133.86666667,0.30898153145050067,1.0,1.0,,1.0,2.025914276066942,0.9,0.1
0.0,0.1,0.1,10,45.00002511919936,0.9860473738399145,0.0,0.1,C2,22,0,coco-000000392722-000000213547,0.1,153058645.3333333,0.30947667446183363,1.0,1.0,,1.0,1.9380975649331351,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9857144304867619,0.0,0.1,C3,22,0,coco-000000392722-000000213547,0.1,152982732.8,0.30886895125022484,1.0,1.0,,1.0,2.83741706890014,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9857051325140521,0.0,0.1,C3_NP,22,0,coco-000000392722-000000213547,0.1,152955153.06666666,0.3086794687293878,1.0,1.0,,1.0,2.686840068000068,0.9,0.1
,,0.1,10,45.631001842737824,0.9873794884157338,,,B1,22,0,coco-000000412362-000000147745,0.7073997497558594,153138653.86666667,0.2926002502441406,0.7073997497558594,0.8646580534390086,12.509831637200309,0.3320591787790827,0.008730613333439882,0.0,
,,0.1,10,45.34757367053607,0.9831035776862922,,,B2,22,0,coco-000000412362-000000147745,0.6022895812988281,153036117.33333334,0.3977104187011719,0.6022895812988281,0.7671377850213432,7.879372443338882,0.1652631350453044,0.012681858133328205,0.0,
0.0,0.1,0.1,10,45.00003317608025,0.9820710908972744,0.0,0.1,C0,22,0,coco-000000412362-000000147745,0.1,152912827.73333335,0.30919350002998136,1.0,0.9999999999999999,,1.0,1.852640523466592,0.9,0.1
0.0,0.1,0.1,10,45.00002511919936,0.9820756762753456,0.0,0.1,C1,22,0,coco-000000412362-000000147745,0.1,153127594.66666666,0.30794747256700844,1.0,0.9999999999999999,,1.0,1.914559657166501,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9820739627429826,0.0,0.1,C2,22,0,coco-000000412362-000000147745,0.1,153102472.53333336,0.30917476164777835,1.0,0.9999999999999999,,1.0,2.1675237082332997,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.982065633736523,0.0,0.1,C3,22,0,coco-000000412362-000000147745,0.1,153051682.13333333,0.30775394255561556,1.0,0.9999999999999999,,1.0,2.182348998700157,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9820832073865488,0.0,0.1,C3_NP,22,0,coco-000000412362-000000147745,0.1,152856302.93333334,0.30757495352881215,1.0,0.9999999999999999,,1.0,2.433352354166285,0.9,0.1
,,0.1,10,45.86718102547276,0.9863236862927224,,,B1,22,0,coco-000000415882-000000236426,0.7040949503580729,157545403.73333332,0.2959050496419271,0.7040949503580729,0.856113740315738,13.282455620417997,0.3160399772051751,0.007007385400053559,0.0,
,,0.0,10,,,,,B2,22,0,coco-000000415882-000000236426,,156574515.2,,,,,,,,
0.0,0.1,0.1,10,45.000009005482426,0.9864359816581058,0.0,0.1,C0,22,0,coco-000000415882-000000236426,0.1,156735214.9333333,0.3082066618696408,1.0,1.0000000000000002,,1.0,2.0876082717333095,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.986344390986113,0.0,0.1,C1,22,0,coco-000000415882-000000236426,0.1,156537378.13333336,0.3076079330814895,1.0,1.0000000000000002,,1.0,2.949428618666752,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9864411905059803,0.0,0.1,C2,22,0,coco-000000415882-000000236426,0.1,156574651.73333332,0.30808523715296515,1.0,1.0000000000000002,,1.0,2.6632644111998163,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9863455553883715,0.0,0.1,C3,22,0,coco-000000415882-000000236426,0.1,156712140.8,0.30711443904779034,1.0,1.0000000000000002,,1.0,1.897239747100017,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9863502024926044,0.0,0.1,C3_NP,22,0,coco-000000415882-000000236426,0.1,156269090.13333333,0.3072522036337471,1.0,1.0000000000000002,,1.0,2.187436467333464,0.9,0.1
,,0.1,10,45.8128167036773,0.9843976713934944,,,B1,22,0,coco-000000440336-000000403385,0.7119222005208334,156101700.2666667,0.2880777994791667,0.7119222005208334,0.8896390046191476,13.82014983185344,0.2887200644724269,0.006608563799939777,0.0,
,,0.1,10,45.1365785235444,0.9811329224985677,,,B2,22,0,coco-000000440336-000000403385,0.6069519042968751,156354013.86666667,0.393048095703125,0.6069519042968751,0.7858480322725431,8.98643737039268,0.13519061912669256,0.013981473433401939,0.0,
0.0,0.1,0.1,10,45.00001706233342,0.9797566138212275,0.0,0.1,C0,22,0,coco-000000440336-000000403385,0.1,156555537.06666666,0.3106928704203394,1.0,1.0000000000000002,,1.0,1.9538663206331575,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9800244162058677,0.0,0.1,C1,22,0,coco-000000440336-000000403385,0.1,156687291.7333333,0.30911464891767104,1.0,1.0000000000000002,,1.0,2.897608213899912,0.9,0.1
0.0,0.1,0.1,10,45.00003317608025,0.9797810704719125,0.0,0.1,C2,22,0,coco-000000440336-000000403385,0.1,156286566.40000004,0.3106410025784014,1.0,1.0000000000000002,,1.0,3.1734746987665248,0.9,0.1
0.0,0.1,0.1,10,45.00003317608025,0.9800414314717987,0.0,0.1,C3,22,0,coco-000000440336-000000403385,0.1,156269090.13333333,0.3095849073574384,1.0,1.0000000000000002,,1.0,1.8768178100005268,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9800359267409077,0.0,0.1,C3_NP,22,0,coco-000000440336-000000403385,0.1,156382822.39999998,0.309072375127421,1.0,1.0000000000000002,,1.0,2.223027725533636,0.9,0.1
,,0.1,10,45.71119082178326,0.9838416450816749,,,B1,22,0,coco-000000456292-000000100624,0.7041186014811198,156716100.26666668,0.29588139851888023,0.7041186014811198,0.8196703628675841,12.793156378473263,0.31918971103155946,0.00672961596683308,0.0,
,,0.1,10,43.72661026236667,0.9742633996664581,,,B2,22,0,coco-000000456292-000000100624,0.6345710754394531,156607965.86666667,0.3654289245605469,0.6345710754394531,0.702072717462336,9.494690140836818,0.1862850129161669,0.014677040433283158,0.0,
0.0,0.1,0.1,10,45.00002511919936,0.9794093941245915,0.0,0.1,C0,22,0,coco-000000456292-000000100624,0.1,155753267.2,0.30616252923187626,1.0,0.9999999999999998,,1.0,2.2049237541329303,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9801065263870348,0.0,0.1,C1,22,0,coco-000000456292-000000100624,0.1,155914513.06666666,0.3053037116987468,1.0,0.9999999999999998,,1.0,2.7449416669667697,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9794378658067412,0.0,0.1,C2,22,0,coco-000000456292-000000100624,0.1,155832729.60000002,0.30630853870600233,1.0,0.9999999999999998,,1.0,2.2454362243999033,0.9,0.1
0.0,0.1,0.1,10,45.00003317608025,0.9800921923921744,0.0,0.1,C3,22,0,coco-000000456292-000000100624,0.1,155847338.6666667,0.3050676080829885,1.0,0.9999999999999998,,1.0,2.0120259488999483,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9801025469089325,0.0,0.1,C3_NP,22,0,coco-000000456292-000000100624,0.1,156284381.86666664,0.30541869041194464,1.0,0.9999999999999998,,1.0,1.940065257766643,0.9,0.1
,,0.1,10,43.433952830667316,0.9890828198776138,,,B1,22,0,coco-000000479126-000000199771,0.7286855061848959,156320153.6,0.2713144938151042,0.7286855061848959,0.8684130247542591,12.968606559660962,0.3653593496193898,0.008160906233509497,0.0,
,,0.0,10,,,,,B2,22,0,coco-000000479126-000000199771,,156289570.13333333,,,,,,,,
,,0.0,10,45.00003317608025,0.9877086240287165,,,C0,22,0,coco-000000479126-000000199771,,155991790.93333334,,,,,,,,
,,0.0,10,45.000009005482426,0.987862466772583,,,C1,22,0,coco-000000479126-000000199771,,155950284.79999998,,,,,,,,
,,0.0,10,45.00001706233342,0.9877224496691858,,,C2,22,0,coco-000000479126-000000199771,,156440712.53333333,,,,,,,,
,,0.0,10,45.000009005482426,0.9878220507201382,,,C3,22,0,coco-000000479126-000000199771,,156492322.13333336,,,,,,,,
,,0.0,10,45.00001706233342,0.9878593532044532,,,C3_NP,22,0,coco-000000479126-000000199771,,155841058.13333333,,,,,,,,
,,0.1,10,47.538278382210414,0.9886940151451403,,,B1,22,0,coco-000000500257-000000526103,0.7178126017252604,156463923.2,0.2821873982747396,0.7178126017252604,0.8886935654273455,13.68785049444652,0.3294851642561608,0.012823767633320432,0.0,
,,0.0,10,,,,,B2,22,0,coco-000000500257-000000526103,,155946325.33333334,,,,,,,,
0.0,0.1,0.1,10,45.00004123297608,0.9846932894374463,0.0,0.1,C0,22,0,coco-000000500257-000000526103,0.1,156121361.06666666,0.3062215926125802,1.0,1.0,,1.0,2.6695285274330067,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9847905169971417,0.0,0.1,C1,22,0,coco-000000500257-000000526103,0.1,156426376.53333336,0.3050248845715656,1.0,1.0,,1.0,2.414198932233255,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9846663164411229,0.0,0.1,C2,22,0,coco-000000500257-000000526103,0.1,156314555.73333335,0.3064786832164058,1.0,1.0,,1.0,2.0462185699667925,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.984784976393305,0.0,0.1,C3,22,0,coco-000000500257-000000526103,0.1,156354286.93333334,0.30504976914313126,1.0,1.0,,1.0,3.012783171366815,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.984758286206406,0.0,0.1,C3_NP,22,0,coco-000000500257-000000526103,0.1,156587076.26666668,0.30502533429273854,1.0,1.0,,1.0,1.9526803885997652,0.9,0.1
,,0.1,10,44.53219384875631,0.9857805512004527,,,B1,22,0,coco-000000516143-000000451155,0.7264333089192708,155925435.73333332,0.2735666910807291,0.7264333089192708,0.6979801119033484,11.775771158945714,0.27208207730939477,0.007183070599967323,0.0,
,,0.1,10,45.07259201529622,0.985206402325644,,,B2,22,0,coco-000000516143-000000451155,0.6366004943847656,156851677.86666664,0.3633995056152343,0.6366004943847656,0.5726543120097405,8.07965704037037,0.13359214958620805,0.016091088732961605,0.0,
0.0,0.1,0.1,10,45.00002511919936,0.9839014450595057,0.0,0.1,C0,22,0,coco-000000516143-000000451155,0.1,156470613.3333333,0.30997046830964803,1.0,1.0,,1.0,3.101076011833296,0.9,0.1
0.0,0.1,0.1,10,45.00003317608025,0.9840589500083043,0.0,0.1,C1,22,0,coco-000000516143-000000451155,0.1,156117265.06666666,0.30864169215086645,1.0,1.0,,1.0,3.247870695399979,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.983908652395453,0.0,0.1,C2,22,0,coco-000000516143-000000451155,0.1,156920627.2,0.3095867062421299,1.0,1.0,,1.0,2.19425331846669,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9841061533371767,0.0,0.1,C3,22,0,coco-000000516143-000000451155,0.1,156054732.8,0.3089741860046771,1.0,1.0,,1.0,1.8720268938333295,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9841150475828326,0.0,0.1,C3_NP,22,0,coco-000000516143-000000451155,0.1,156220211.2,0.3093518018828326,1.0,1.0,,1.0,1.8056545797999202,0.9,0.1
,,0.1,10,45.92942373380542,0.9928393944990235,,,B1,22,0,coco-000000521259-000000506178,0.704724884033203,156550621.86666664,0.29527511596679684,0.704724884033203,0.8475719754730445,13.041852043732204,0.28986010974073995,0.007176579133192718,0.0,
,,0.0,10,,,,,B2,22,0,coco-000000521259-000000506178,,156049954.13333333,,,,,,,,
0.0,0.1,0.1,10,45.000009005482426,0.9881560954242122,0.0,0.1,C0,22,0,coco-000000521259-000000506178,0.1,156162867.2,0.3077428494333513,1.0,1.0,,1.0,2.0562280417998404,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.988122226352951,0.0,0.1,C1,22,0,coco-000000521259-000000506178,0.1,156082449.06666666,0.30664148228098576,1.0,1.0,,1.0,2.0129973088332314,0.9,0.1
0.0,0.1,0.1,10,45.000049289886874,0.9881492691541831,0.0,0.1,C2,22,0,coco-000000521259-000000506178,0.1,156495872.0,0.3074844096660071,1.0,1.0,,1.0,2.592437036333346,0.9,0.1
0.0,0.1,0.1,10,45.000009005482426,0.9881168566367335,0.0,0.1,C3,22,0,coco-000000521259-000000506178,0.1,156400844.8,0.3061853151046351,1.0,1.0,,1.0,2.10281711193317,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9880937946487235,0.0,0.1,C3_NP,22,0,coco-000000521259-000000506178,0.1,156542429.86666667,0.30672408106973675,1.0,1.0,,1.0,2.8679311911664627,0.9,0.1
,,0.1,10,46.135962561072176,0.9897915806774267,,,B1,22,0,coco-000000528980-000000513181,0.7093411763509115,156915575.46666667,0.29065882364908857,0.7093411763509115,0.8795738319329859,13.976616419472627,0.27841240197112244,0.007394659899970672,0.0,
,,0.1,10,44.7335122834347,0.9838875625598893,,,B2,22,0,coco-000000528980-000000513181,0.613122812906901,156840209.06666666,0.38687718709309893,0.613122812906901,0.7878377076530726,9.743493593367237,0.13320822159075432,0.01613769463322872,0.0,
0.0,0.1,0.1,10,45.00000094864638,0.9843131173419714,0.0,0.1,C0,22,0,coco-000000528980-000000513181,0.1,156378043.73333335,0.3075790010193681,1.0,1.0,,1.0,2.12276420483328,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9845375869351708,0.0,0.1,C1,22,0,coco-000000528980-000000513181,0.1,156280149.3333333,0.30560592432691736,1.0,1.0,,1.0,2.70189673490028,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9843162169392649,0.0,0.1,C2,22,0,coco-000000528980-000000513181,0.1,156542020.26666668,0.30738397193739886,1.0,1.0,,1.0,2.4994012560335856,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9845002427254895,0.0,0.1,C3,22,0,coco-000000528980-000000513181,0.1,156472934.4,0.3058348324039096,1.0,1.0,,1.0,1.9404052673000478,0.9,0.1
0.0,0.1,0.1,10,45.00002511919936,0.9845231071895121,0.0,0.1,C3_NP,22,0,coco-000000528980-000000513181,0.1,156499967.99999997,0.30620555255741444,1.0,1.0,,1.0,1.764147651966838,0.9,0.1
,,0.1,10,45.63923633025736,0.9932813997901556,,,B1,22,0,coco-000000531036-000000089556,0.7062039693196615,157472904.53333336,0.29379603068033855,0.7062039693196615,0.8443012544115135,12.611506834350942,0.33388265065645617,0.017287749566700462,0.0,
,,0.1,10,44.8783466409752,0.9906259634012601,,,B2,22,0,coco-000000531036-000000089556,0.6049400329589844,157196424.53333336,0.39505996704101565,0.6049400329589844,0.7641527860046653,8.442407667406806,0.1614832425995487,0.012278695566904693,0.0,
0.0,0.1,0.1,10,45.00001706233342,0.99114224957505,0.0,0.1,C0,22,0,coco-000000531036-000000089556,0.1,156277691.73333335,0.3079230377166157,1.0,1.0,,1.0,1.8752172782333822,0.9,0.1
0.0,0.1,0.1,10,45.00002511919936,0.9911389518266496,0.0,0.1,C1,22,0,coco-000000531036-000000089556,0.1,156423918.9333333,0.3074208490735744,1.0,1.0,,1.0,2.078938261566873,0.9,0.1
0.0,0.1,0.1,10,45.000049289886874,0.991138029027622,0.0,0.1,C2,22,0,coco-000000531036-000000089556,0.1,156306500.26666668,0.3077382023145649,1.0,1.0,,1.0,2.886404711133279,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9911383127453579,0.0,0.1,C3,22,0,coco-000000531036-000000089556,0.1,157021798.4,0.3073214606943695,1.0,1.0,,1.0,1.8084703942997293,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9911344452035442,0.0,0.1,C3_NP,22,0,coco-000000531036-000000089556,0.1,156196181.3333333,0.3072268693410086,1.0,1.0,,1.0,2.5418131841664335,0.9,0.1
,,0.1,10,45.340108807159645,0.9866534172680392,,,B1,22,0,coco-000000551304-000000094336,0.7045628865559895,153508249.6,0.2954371134440104,0.7045628865559895,0.8422598853200822,12.066588519109256,0.32117965601794596,0.00674891370011513,0.0,
,,0.1,10,44.718127310743895,0.9768584556275709,,,B2,22,0,coco-000000551304-000000094336,0.6112035115559896,153510297.6,0.3887964884440104,0.6112035115559896,0.7283342707298474,7.761923643715324,0.17327352336429483,0.02183635133308902,0.0,
0.0,0.1,0.1,10,45.00001706233342,0.978954900146972,0.0,0.1,C0,22,0,coco-000000551304-000000094336,0.1,153064925.86666667,0.31124707681237634,1.0,1.0,,1.0,1.8419268952000494,0.9,0.1
0.0,0.1,0.1,10,45.00000094864638,0.9785990829404435,0.0,0.1,C1,22,0,coco-000000551304-000000094336,0.1,153012906.6666667,0.3097013851412124,1.0,1.0,,1.0,1.9666843739999724,0.9,0.1
0.0,0.1,0.1,10,45.000049289886874,0.9789460318648153,0.0,0.1,C2,22,0,coco-000000551304-000000094336,0.1,153157495.46666667,0.31162034538586075,1.0,1.0,,1.0,2.6826382593000746,0.9,0.1
0.0,0.1,0.1,10,45.00001706233342,0.9785919579168876,0.0,0.1,C3,22,0,coco-000000551304-000000094336,0.1,153450769.06666666,0.3099320921028962,1.0,1.0,,1.0,1.9465684031998538,0.9,0.1
0.0,0.1,0.1,10,45.000049289886874,0.9786075828890096,0.0,0.1,C3_NP,22,0,coco-000000551304-000000094336,0.1,153245559.46666667,0.3099616237932482,1.0,1.0,,1.0,2.437699276466507,0.9,0.1
