base_ber,base_correct_fraction,channel_family,channel_instance_id,channel_severity,complete_recovery,component,condition_key,cover_stego_psnr,cover_stego_ssim,detail_ber,detail_correct_fraction,embedding_id,evaluation_id,failure_stage,header_valid,method,operational_failure,pair_id,pair_seed,payload_correct_fraction,payload_crc_valid,peak_memory_bytes,raw_ber,raw_secret_correct_fraction,realization,reconstruction_ncc,reconstruction_psnr,reconstruction_ssim,runtime_seconds,status,unknown_bit_fraction,valid_base_only_recovery,validity_state
,0.0,salt_pepper,sp_d001_r3,0.01,0.0,main,salt_pepper:0.01,45.000000948646374,0.9874133989113361,,0.0,9e75bb37253fffb67d3adfd999d4b7ea0aab4627c428dfc7ac0746806d6c7ebf,2e879cff6fc5296434628599ad9bcd44ea9d96e1e61ed27015f0b36d7c9e146f,S4_HEADER_FAILURE,False,C3,False,coco-000000306893-000000255965,667794611,0.0,False,151875584.0,0.16274060082748695,,3,,,,2.445656420999512,scientific_failure,1.0,0.0,header_failure
,0.0,salt_pepper,sp_d003_r1,0.03,0.0,main,salt_pepper:0.03,45.000000948646374,0.9874133989113361,,0.0,9e75bb37253fffb67d3adfd999d4b7ea0aab4627c428dfc7ac0746806d6c7ebf,26206a65436e973414bd7e7b0bd257c92ed5ccc3184a65d7e3c4f3bd9568fcd8,S4_HEADER_FAILURE,False,C3,False,coco-000000306893-000000255965,1486515672,0.0,False,154238976.0,0.3239026803381903,,1,,,,2.4594680270001845,scientific_failure,1.0,0.0,header_failure
,0.0,salt_pepper,sp_d003_r2,0.03,0.0,main,salt_pepper:0.03,45.000000948646374,0.9874133989113361,,0.0,9e75bb37253fffb67d3adfd999d4b7ea0aab4627c428dfc7ac0746806d6c7ebf,aed531e4794af452281e0b116a01923134548ed8ea01f79165649accbc1766c7,S4_HEADER_FAILURE,False,C3,False,coco-000000306893-000000255965,1259208618,0.0,False,152248320.0,0.325827486958086,,2,,,,2.2534969829994225,scientific_failure,1.0,0.0,header_failure
,0.0,salt_pepper,sp_d003_r3,0.03,0.0,main,salt_pepper:0.03,45.000000948646374,0.9874133989113361,,0.0,9e75bb37253fffb67d3adfd999d4b7ea0aab4627c428dfc7ac0746806d6c7ebf,a26cfe2cf3cae87f60083a04d91b7dde80370530db0cc7667a997a332dc780b8,S4_HEADER_FAILURE,False,C3,False,coco-000000306893-000000255965,576654757,0.0,False,151965696.0,0.32426245727648856,,3,,,,3.8933869909997156,scientific_failure,1.0,0.0,header_failure
,0.0,salt_pepper,sp_d005_r1,0.05,0.0,main,salt_pepper:0.05,45.000000948646374,0.9874133989113361,,0.0,9e75bb37253fffb67d3adfd999d4b7ea0aab4627c428dfc7ac0746806d6c7ebf,843643e8b8386f12738928878d350c190ea623f1f20c0155716536e2a47c6968,S4_HEADER_FAILURE,False,C3,False,coco-000000306893-000000255965,907138054,0.0,False,151953408.0,0.3970633207411405,,1,,,,2.2732521109992376,scientific_failure,1.0,0.0,header_failure
,0.0,salt_pepper,sp_d005_r2,0.05,0.0,main,salt_pepper:0.05,45.000000948646374,0.9874133989113361,,0.0,9e75bb37253fffb67d3adfd999d4b7ea0aab4627c428dfc7ac0746806d6c7ebf,5bdb218cab32db0c16fdfac91c95f78b33640dc197f3c698677ce1d233fc5bf6,S4_HEADER_FAILURE,False,C3,False,coco-000000306893-000000255965,1958903405,0.0,False,151900160.0,0.4006071235833783,,2,,,,2.756273670000155,scientific_failure,1.0,0.0,header_failure
,0.0,salt_pepper,sp_d005_r3,0.05,0.0,main,salt_pepper:0.05,45.000000948646374,0.9874133989113361,,0.0,9e75bb37253fffb67d3adfd999d4b7ea0aab4627c428dfc7ac0746806d6c7ebf,421c2149e15fcbdbfd0468c99112af2d1e267201ff5a7f84b79832488bd40679,S4_HEADER_FAILURE,False,C3,False,coco-000000306893-000000255965,1251172451,0.0,False,150831104.0,0.3977513941356359,,3,,,,2.2810002870010067,scientific_failure,1.0,0.0,header_failure
,,clean,clean,none,1.0,main,clean,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,21bf798043cf8d8a3ffe16b633f68d6da7554611113611d1d16b15f4ee74cbb4,S0_COMPLETE,True,B1,False,coco-000000306893-000000255965,,1.0,True,151052288.0,0.0,1.0,1,1.0000000000000002,,1.0,0.0028079950006940635,complete,0.0,,complete_valid_recovery
,,jpeg,jpeg_q90,90,0.0,main,jpeg:90,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,fd7bba4d118f6b40adf30dd2a29588af12ec15f81322cab61fd17931b2e8a85e,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,,0.5337600708007812,False,151052288.0,0.46623992919921875,0.5337600708007812,1,0.8130688557196927,9.516068808082814,0.021418819818038476,0.007417333999910625,scientific_failure,0.0,,header_valid_no_valid_layer
,,jpeg,jpeg_q70,70,0.0,main,jpeg:70,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,af5374cb6b2100b5ee5e031ab36b1bf04bdfd9f4c8055ae5036b941324a2e431,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,,0.5105514526367188,False,151384064.0,0.48944854736328125,0.5105514526367188,1,0.800789939701929,9.150779250115264,0.015086356396300543,0.02119537199905608,scientific_failure,0.0,,header_valid_no_valid_layer
,,jpeg,jpeg_q50,50,0.0,main,jpeg:50,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,71d5321385332bbe8a3bc1a2021fb6dbb8183892349a04c12c0a9b8b8ce0489f,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,,0.503631591796875,False,151871488.0,0.496368408203125,0.503631591796875,1,0.7944397043889669,9.107168385951628,0.016121022679967626,0.0146018390005338,scientific_failure,0.0,,header_valid_no_valid_layer
,,gaussian,gaussian_v5_r1,5,0.0,main,gaussian:5,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,6ebebc09c26c34bfa0859e46bb73106069bb86e6534eaa757f492afb7a4aeb4e,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,898330290,0.5328903198242188,False,153489408.0,0.46710968017578125,0.5328903198242188,1,0.8091202647821519,9.397752484941602,0.016770305329374825,0.013876336999601335,scientific_failure,0.0,,header_valid_no_valid_layer
,,gaussian,gaussian_v5_r2,5,0.0,main,gaussian:5,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,70cde01f59d8cc59fbbbf56316b3980072f3baf3afea03f4c56873069e17640c,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,2424785498,0.5329666137695312,False,153399296.0,0.46703338623046875,0.5329666137695312,2,0.8067237141129691,9.336111070488363,0.01799841964835376,0.061252159999639844,scientific_failure,0.0,,header_valid_no_valid_layer
,,gaussian,gaussian_v5_r3,5,0.0,main,gaussian:5,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,93d05fb62635655e6695f362d255f20c55f7e5170f65dbabb3658b27853a148e,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,3395984955,0.5323104858398438,False,151052288.0,0.46768951416015625,0.5323104858398438,3,0.8062288931067652,9.338173253926623,0.01758642149060822,0.01102924100086966,scientific_failure,0.0,,header_valid_no_valid_layer
,,gaussian,gaussian_v10_r1,10,0.0,main,gaussian:10,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,488827944f48af322e9f5d144f2366b1a006a5999d7f90f5f6e5869e296bca31,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,3272264468,0.506988525390625,False,151871488.0,0.493011474609375,0.506988525390625,1,0.7990436211653046,9.09214739684799,0.010353760144609044,0.007828206000340288,scientific_failure,0.0,,header_valid_no_valid_layer
,,gaussian,gaussian_v10_r2,10,0.0,main,gaussian:10,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,cd48d8e2f47d2ff310c089f79fd43fbcbe60dd4f823a9d57520a6cfb5099575c,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,88321626,0.5083999633789062,False,151207936.0,0.49160003662109375,0.5083999633789062,2,0.7992226561553051,9.155315232904437,0.014098323719306749,0.009271528000681428,scientific_failure,0.0,,header_valid_no_valid_layer
,,gaussian,gaussian_v10_r3,10,0.0,main,gaussian:10,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,54e81ca7863b24a386579e2b2b562fc553e99e0489034d3dbcd18e7eaf9df661,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,1756957400,0.5094375610351562,False,153489408.0,0.49056243896484375,0.5094375610351562,3,0.7942638502885149,8.997388202226288,0.008392198856543635,0.007607125999129494,scientific_failure,0.0,,header_valid_no_valid_layer
,,gaussian,gaussian_v15_r1,15,0.0,main,gaussian:15,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,7d7ca0fdfc13db088958f537cc22b9aae81e19d1616d3e0a4896f4f06f0610ab,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,1462798622,0.5040283203125,False,151384064.0,0.4959716796875,0.5040283203125,1,0.7949552564583532,8.975568997398852,0.008318572710763562,0.01524532900111808,scientific_failure,0.0,,header_valid_no_valid_layer
,,gaussian,gaussian_v15_r2,15,0.0,main,gaussian:15,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,6279364b9fce500ee4d26b16cfc039433cc8410f006e51aac0049f021ab44a68,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,790586258,0.5002670288085938,False,151052288.0,0.49973297119140625,0.5002670288085938,2,0.7964008994200275,8.997509493198764,0.003968791461971228,0.01597189200037974,scientific_failure,0.0,,header_valid_no_valid_layer
,,gaussian,gaussian_v15_r3,15,0.0,main,gaussian:15,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,63560b2be81b48a606d873fe43677172dc84d4bec4a6ccdc342306dbb0c76a66,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,1071642393,0.5016632080078125,False,151871488.0,0.4983367919921875,0.5016632080078125,3,0.7950987342720196,8.997291055389976,0.011466518138071424,0.04979421699863451,scientific_failure,0.0,,header_valid_no_valid_layer
,,salt_pepper,sp_d001_r1,0.01,0.0,main,salt_pepper:0.01,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,bfd36cf01a25afca462217a530284216dc36957040c7a1003429570e558d8440,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,3337049708,0.9945297241210938,False,153399296.0,0.00547027587890625,0.9945297241210938,1,0.9952232602408283,26.4604207280425,0.8046041409564362,0.03578430100060359,scientific_failure,0.0,,header_valid_no_valid_layer
,,salt_pepper,sp_d001_r2,0.01,0.0,main,salt_pepper:0.01,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,03e8017306d518287f1fff12bfbd80c638ec5b5e35b2c5bfeeaee221186acf7e,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,4201356664,0.9950103759765625,False,151207936.0,0.0049896240234375,0.9950103759765625,2,0.9953706243704266,26.60443828675632,0.8121993226143418,0.006272261998674367,scientific_failure,0.0,,header_valid_no_valid_layer
,,salt_pepper,sp_d001_r3,0.01,0.0,main,salt_pepper:0.01,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,a9d4ea3d6c881ca9d6771ca93af2f457e235d0900a67087e3f5d693a41e003ac,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,667794611,0.9948806762695312,False,153489408.0,0.00511932373046875,0.9948806762695312,3,0.9955558122575126,26.77866544747844,0.8063635180248808,0.0060073219992773375,scientific_failure,0.0,,header_valid_no_valid_layer
,,salt_pepper,sp_d003_r1,0.03,0.0,main,salt_pepper:0.03,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,0af3bc58863ae0af0b54416a5d61946efb4d1aacb2af1b158f95d718c0317da3,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,1486515672,0.9846954345703125,False,151384064.0,0.0153045654296875,0.9846954345703125,1,0.9870810038108347,22.087567299335067,0.5716422898063623,0.00840178799990099,scientific_failure,0.0,,header_valid_no_valid_layer
,,salt_pepper,sp_d003_r2,0.03,0.0,main,salt_pepper:0.03,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,9a338943dd5df6914359486e9dd93ec939c7f04d53fdc73d46866dc32cf2231d,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,1259208618,0.9851837158203125,False,153841664.0,0.0148162841796875,0.9851837158203125,2,0.9867605389594084,21.99785990572652,0.5692835003708229,0.008586796999225044,scientific_failure,0.0,,header_valid_no_valid_layer
,,salt_pepper,sp_d003_r3,0.03,0.0,main,salt_pepper:0.03,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,4749845f54b8073d44c81fc168893868a50d731c591ca1d77a52411e9b75a32e,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,576654757,0.9850387573242188,False,151240704.0,0.01496124267578125,0.9850387573242188,3,0.986906765029822,22.03269974674035,0.5776349541295783,0.010333680000258028,scientific_failure,0.0,,header_valid_no_valid_layer
,,salt_pepper,sp_d005_r1,0.05,0.0,main,salt_pepper:0.05,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,4813a669ceb4cfac94ab688cc37ebff316daf14e09fc23eb47bf50e031a2a5dd,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,907138054,0.97607421875,False,151977984.0,0.02392578125,0.97607421875,1,0.9786054854630603,19.854160978436465,0.43553192515415035,0.042464002000997425,scientific_failure,0.0,,header_valid_no_valid_layer
,,salt_pepper,sp_d005_r2,0.05,0.0,main,salt_pepper:0.05,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,fe41cacefe6b7bdc3c6edf036420b3ecf7a8b724c5939675f302a7801e5ab3e8,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,1958903405,0.97515869140625,False,151207936.0,0.02484130859375,0.97515869140625,2,0.9776988913915797,19.665375454602952,0.43694365360288007,0.014063538001209963,scientific_failure,0.0,,header_valid_no_valid_layer
,,salt_pepper,sp_d005_r3,0.05,0.0,main,salt_pepper:0.05,45.94428857933985,0.9878936913682997,,,7331501e9e55585fc922017a40209adf27dc55d5454c4b8bda776fbaa7453db5,249a5a9102e4244387132bcc51a095c65c80c66b6ff407adc67d8f21bef8b4c5,S2_HEADER_VALID_PARTIAL,True,B1,False,coco-000000306893-000000255965,1251172451,0.9761581420898438,False,151052288.0,0.02384185791015625,0.9761581420898438,3,0.9798978301639003,20.1612620035734,0.4515783420556838,0.010383700000602403,scientific_failure,0.0,,header_valid_no_valid_layer
,,clean,clean,none,1.0,main,clean,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,1745b255ca7acdcf259161fdff0c59af2b46677db0dab4662508f2fe0005eef2,S0_COMPLETE,True,B2,False,coco-000000306893-000000255965,,1.0,True,153489408.0,0.0,1.0,1,1.0000000000000002,,1.0,0.014413536999200005,complete,0.0,,complete_valid_recovery
,,jpeg,jpeg_q90,90,0.0,main,jpeg:90,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,8b066ffd70c54bc33322cc9fd7e188c64f87984babb4a0c97b9faebaf183c71f,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,,0.7077713012695312,False,153841664.0,0.29222869873046875,0.7077713012695312,1,0.9352179168471301,15.31729675066746,0.44995587873415455,0.010926830000244081,scientific_failure,0.0,,header_valid_no_valid_layer
,,jpeg,jpeg_q70,70,0.0,main,jpeg:70,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,a32912ea5daf1f1b7911d04fcdb05b41873e92e9b92c4754490f83b94134ec29,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,,0.47320556640625,False,153710592.0,0.52679443359375,0.47320556640625,1,0.4930503957815859,7.304546109407106,-0.003648726244130027,0.01617415200053074,scientific_failure,0.0,,header_valid_no_valid_layer
,,jpeg,jpeg_q50,50,0.0,main,jpeg:50,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,35c9b338a730e5be3ccb9547a9b240bc58052491fe3df1dbcc79bc1bc6671b65,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,,0.491790771484375,False,151384064.0,0.508209228515625,0.491790771484375,1,0.39243280368362765,6.893731146422698,0.006766454016968671,0.021246853000775445,scientific_failure,0.0,,header_valid_no_valid_layer
,,gaussian,gaussian_v5_r1,5,0.0,main,gaussian:5,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,0b406c4260fec0536d137dfb5dff47a5d672cb416ff6451cce5c2e773100c396,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,898330290,0.627593994140625,False,151207936.0,0.372406005859375,0.627593994140625,1,0.8258455613644893,10.01216922855072,0.035254272874823994,0.01861339599963685,scientific_failure,0.0,,header_valid_no_valid_layer
,,gaussian,gaussian_v5_r2,5,0.0,main,gaussian:5,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,f112ba3d00cd5918ced24c75a197f40e30abf537ccd05179e1e2e460c75f0932,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,2424785498,0.631256103515625,False,151240704.0,0.368743896484375,0.631256103515625,2,0.8253367804884488,9.954317819042883,0.03361480468453673,0.018390085999271832,scientific_failure,0.0,,header_valid_no_valid_layer
,,gaussian,gaussian_v5_r3,5,0.0,main,gaussian:5,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,6c68800381d56fabc1f60288be074c371fdfd0f9fd1b676d8dbafa7967222b98,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,3395984955,0.6286163330078125,False,151871488.0,0.3713836669921875,0.6286163330078125,3,0.8257040217925214,9.969494421113367,0.03305698298772855,0.06012807799925213,scientific_failure,0.0,,header_valid_no_valid_layer
,,gaussian,gaussian_v10_r1,10,0.0,main,gaussian:10,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,90f473c41a27f5a9974ad4e8e23308ff04f5fa49d68e90793edfdf70bb878988,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,3272264468,0.5293197631835938,False,151052288.0,0.47068023681640625,0.5293197631835938,1,0.8011613277256542,9.247864791354724,0.015181350868631434,0.01348136699925817,scientific_failure,0.0,,header_valid_no_valid_layer
,,gaussian,gaussian_v10_r2,10,0.0,main,gaussian:10,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,6057267624226af6e624acc6e2250669ab83913e9eb1d0abd98db5d8aea162f1,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,88321626,0.526611328125,False,153489408.0,0.473388671875,0.526611328125,2,0.8034379283265156,9.330583747023821,0.014063902159168766,0.01378980699882959,scientific_failure,0.0,,header_valid_no_valid_layer
,,gaussian,gaussian_v10_r3,10,0.0,main,gaussian:10,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,8a394d140f2d2614dfab47a23e3dbcf4508112d377d799c72416ea1157384f6f,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,1756957400,0.5307846069335938,False,153841664.0,0.46921539306640625,0.5307846069335938,3,0.799887733515517,9.215263118227847,0.015337712594829323,0.014049907000298845,scientific_failure,0.0,,header_valid_no_valid_layer
,,gaussian,gaussian_v15_r1,15,0.0,main,gaussian:15,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,66eae1ef6a7d8e4acb12a095169419eba389d7d8aff762d11f7b4ab4644dc501,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,1462798622,0.5048980712890625,False,151207936.0,0.4951019287109375,0.5048980712890625,1,0.7965359929011153,9.136471100682677,0.01230102906270739,0.019334517000970664,scientific_failure,0.0,,header_valid_no_valid_layer
,,gaussian,gaussian_v15_r2,15,0.0,main,gaussian:15,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,a87a2feb29da37f2ec3dc81f2dca092e459b86b168f950103f33dc4fcd74fe3f,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,790586258,0.504974365234375,False,151240704.0,0.495025634765625,0.504974365234375,2,0.7937404696647559,9.069130771179676,0.007771669424585969,0.016295202000037534,scientific_failure,0.0,,header_valid_no_valid_layer
,,gaussian,gaussian_v15_r3,15,0.0,main,gaussian:15,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,216ff1554691252e612782438778b7fae928662c256d6c5a5c3e081b421429ce,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,1071642393,0.508148193359375,False,151977984.0,0.491851806640625,0.508148193359375,3,0.7945678189020674,9.064735832855513,0.010802929198214229,0.08170787000017299,scientific_failure,0.0,,header_valid_no_valid_layer
,,salt_pepper,sp_d001_r1,0.01,0.0,main,salt_pepper:0.01,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,439efbf42ac14767e7a59be243accf1523c2166d0a7975b7d00df303cc582e20,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,3337049708,0.7581329345703125,False,153710592.0,0.2418670654296875,0.7581329345703125,1,0.8728415986478104,11.64335903145812,0.0801533240155039,0.01891375800005335,scientific_failure,0.0,,header_valid_no_valid_layer
,,salt_pepper,sp_d001_r2,0.01,0.0,main,salt_pepper:0.01,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,f57082bf290f706afe9aaa776e1d052cb5ab862aba0ffc56a62e6ecb0c879919,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,4201356664,0.756439208984375,False,151384064.0,0.243560791015625,0.756439208984375,2,0.8683499423674664,11.458673219246922,0.07239561116350413,0.014913589000570937,scientific_failure,0.0,,header_valid_no_valid_layer
,,salt_pepper,sp_d001_r3,0.01,0.0,main,salt_pepper:0.01,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,ca92071dace38f6c203b80abaab2267afe12e79f0e88010980d765ffce60f978,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,667794611,0.7596893310546875,False,153399296.0,0.2403106689453125,0.7596893310546875,3,0.8762056306782324,11.679487427973667,0.08041014440977819,0.03555919999962498,scientific_failure,0.0,,header_valid_no_valid_layer
,,salt_pepper,sp_d003_r1,0.03,0.0,main,salt_pepper:0.03,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,24ef169ebed4b1de4684e4790f51ad35b305ccb9b9599b8ae6352be611e7e9e1,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,1486515672,0.57666015625,False,153489408.0,0.42333984375,0.57666015625,1,0.8129120554648607,9.649464200219242,0.022336918859992866,0.014484178998827701,scientific_failure,0.0,,header_valid_no_valid_layer
,,salt_pepper,sp_d003_r2,0.03,0.0,main,salt_pepper:0.03,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,408c42366d9389806b7e626bf7dc36c04ad510664f8ec81805d99a3370c6382c,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,1259208618,0.575775146484375,False,151052288.0,0.424224853515625,0.575775146484375,2,0.812653572604181,9.597289493927185,0.026422351596825808,0.021993513999404968,scientific_failure,0.0,,header_valid_no_valid_layer
,,salt_pepper,sp_d003_r3,0.03,0.0,main,salt_pepper:0.03,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,dd4b5772fdaa1c2756e6ebecc599d6ec2068e3795b0dce9934f9a7d74a7d766d,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,576654757,0.5777740478515625,False,153841664.0,0.4222259521484375,0.5777740478515625,3,0.8152436186130518,9.675971144580979,0.027060709459913086,0.012306713999350904,scientific_failure,0.0,,header_valid_no_valid_layer
,,salt_pepper,sp_d005_r1,0.05,0.0,main,salt_pepper:0.05,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,c2bb55d55b83486bbe38fcd468271f498d2c67c4d8d6193abe4bf511e8064f79,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,907138054,0.522003173828125,False,151240704.0,0.477996826171875,0.522003173828125,1,0.8038113943801147,9.308980990646496,0.01910985220068216,0.00977672800036089,scientific_failure,0.0,,header_valid_no_valid_layer
,,salt_pepper,sp_d005_r2,0.05,0.0,main,salt_pepper:0.05,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,f348f27470ecc1a544b8362ca2673462ddeb13acca05fa990fe88e67c5f08183,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,1958903405,0.5232772827148438,False,151207936.0,0.47672271728515625,0.5232772827148438,2,0.7958054977246675,9.178711357621829,0.008991938045598691,0.013725095999689074,scientific_failure,0.0,,header_valid_no_valid_layer
,,salt_pepper,sp_d005_r3,0.05,0.0,main,salt_pepper:0.05,43.66710095330065,0.9825500247826447,,,08931437fb7829401256c93167d35c56b35f98ef13de33ad01c099338d8b3875,e9b9b6a996b2e03032951f5c7bb900f51b051838ff0da5a886eefbe3eb0f8005,S2_HEADER_VALID_PARTIAL,True,B2,False,coco-000000306893-000000255965,1251172451,0.5238494873046875,False,151384064.0,0.4761505126953125,0.5238494873046875,3,0.8003098305768955,9.24358185108729,0.019546047618136348,0.009905630999128334,scientific_failure,0.0,,header_valid_no_valid_layer
